station,start_at,end_at,path,start_time,end_time,start_date,start_hour,start_mn
1,2022-03-03T17:00:00,2022-03-03T18:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220303170000_20220303180000.mp4,2022-03-03 17:00:00,2022-03-03 18:00:00,2022-03-03,17,0
10,2022-02-28T13:00:09,2022-02-28T14:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220228130009_20220228140009.mp4,2022-02-28 13:00:09,2022-02-28 14:00:09,2022-02-28,13,0
2,2022-03-01T17:00:01,2022-03-01T18:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301170001_20220301180001.mp4,2022-03-01 17:00:01,2022-03-01 18:00:01,2022-03-01,17,0
1,2022-03-02T17:00:00,2022-03-02T18:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220302170000_20220302180000.mp4,2022-03-02 17:00:00,2022-03-02 18:00:00,2022-03-02,17,0
10,2022-03-03T07:00:09,2022-03-03T08:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220303070009_20220303080009.mp4,2022-03-03 07:00:09,2022-03-03 08:00:09,2022-03-03,7,0
9,2022-03-05T15:00:08,2022-03-05T16:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220305150008_20220305160008.mp4,2022-03-05 15:00:08,2022-03-05 16:00:08,2022-03-05,15,0
1,2022-03-01T17:00:00,2022-03-01T18:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220301170000_20220301180000.mp4,2022-03-01 17:00:00,2022-03-01 18:00:00,2022-03-01,17,0
9,2022-02-28T15:00:08,2022-02-28T16:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220228150008_20220228160008.mp4,2022-02-28 15:00:08,2022-02-28 16:00:08,2022-02-28,15,0
2,2022-03-02T17:00:01,2022-03-02T18:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302170001_20220302180001.mp4,2022-03-02 17:00:01,2022-03-02 18:00:01,2022-03-02,17,0
10,2022-03-05T13:00:09,2022-03-05T14:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220305130009_20220305140009.mp4,2022-03-05 13:00:09,2022-03-05 14:00:09,2022-03-05,13,0
10,2022-03-04T13:00:09,2022-03-04T14:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220304130009_20220304140009.mp4,2022-03-04 13:00:09,2022-03-04 14:00:09,2022-03-04,13,0
10,2022-03-01T07:00:09,2022-03-01T08:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220301070009_20220301080009.mp4,2022-03-01 07:00:09,2022-03-01 08:00:09,2022-03-01,7,0
2,2022-03-03T17:00:01,2022-03-03T18:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220303170001_20220303180001.mp4,2022-03-03 17:00:01,2022-03-03 18:00:01,2022-03-03,17,0
2,2022-03-05T17:00:01,2022-03-05T18:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220305170001_20220305180001.mp4,2022-03-05 17:00:01,2022-03-05 18:00:01,2022-03-05,17,0
10,2022-03-02T13:00:09,2022-03-02T14:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220302130009_20220302140009.mp4,2022-03-02 13:00:09,2022-03-02 14:00:09,2022-03-02,13,0
1,2022-02-28T17:00:00,2022-02-28T18:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220228170000_20220228180000.mp4,2022-02-28 17:00:00,2022-02-28 18:00:00,2022-02-28,17,0
9,2022-03-01T15:00:08,2022-03-01T16:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220301150008_20220301160008.mp4,2022-03-01 15:00:08,2022-03-01 16:00:08,2022-03-01,15,0
10,2022-03-03T13:00:09,2022-03-03T14:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220303130009_20220303140009.mp4,2022-03-03 13:00:09,2022-03-03 14:00:09,2022-03-03,13,0
2,2022-03-04T17:00:01,2022-03-04T18:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220304170001_20220304180001.mp4,2022-03-04 17:00:01,2022-03-04 18:00:01,2022-03-04,17,0
10,2022-02-28T07:00:09,2022-02-28T08:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220228070009_20220228080009.mp4,2022-02-28 07:00:09,2022-02-28 08:00:09,2022-02-28,7,0
10,2022-03-05T07:00:09,2022-03-05T08:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220305070009_20220305080009.mp4,2022-03-05 07:00:09,2022-03-05 08:00:09,2022-03-05,7,0
9,2022-03-03T15:00:08,2022-03-03T16:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220303150008_20220303160008.mp4,2022-03-03 15:00:08,2022-03-03 16:00:08,2022-03-03,15,0
1,2022-03-04T17:00:00,2022-03-04T18:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220304170000_20220304180000.mp4,2022-03-04 17:00:00,2022-03-04 18:00:00,2022-03-04,17,0
1,2022-03-05T17:00:00,2022-03-05T18:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220305170000_20220305180000.mp4,2022-03-05 17:00:00,2022-03-05 18:00:00,2022-03-05,17,0
9,2022-03-02T15:00:08,2022-03-02T16:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220302150008_20220302160008.mp4,2022-03-02 15:00:08,2022-03-02 16:00:08,2022-03-02,15,0
10,2022-03-01T13:00:09,2022-03-01T14:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220301130009_20220301140009.mp4,2022-03-01 13:00:09,2022-03-01 14:00:09,2022-03-01,13,0
10,2022-03-04T07:00:09,2022-03-04T08:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220304070009_20220304080009.mp4,2022-03-04 07:00:09,2022-03-04 08:00:09,2022-03-04,7,0
2,2022-02-28T17:00:01,2022-02-28T18:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220228170001_20220228180001.mp4,2022-02-28 17:00:01,2022-02-28 18:00:01,2022-02-28,17,0
10,2022-03-04T21:00:09,2022-03-04T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220304210009_20220304220000.mp4,2022-03-04 21:00:09,2022-03-04 22:00:00,2022-03-04,21,0
10,2022-03-05T10:00:09,2022-03-05T11:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220305100009_20220305110009.mp4,2022-03-05 10:00:09,2022-03-05 11:00:09,2022-03-05,10,0
9,2022-02-28T16:00:08,2022-02-28T17:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220228160008_20220228170008.mp4,2022-02-28 16:00:08,2022-02-28 17:00:08,2022-02-28,16,0
9,2022-03-04T21:00:08,2022-03-04T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220304210008_20220304220000.mp4,2022-03-04 21:00:08,2022-03-04 22:00:00,2022-03-04,21,0
2,2022-03-03T14:00:01,2022-03-03T15:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220303140001_20220303150001.mp4,2022-03-03 14:00:01,2022-03-03 15:00:01,2022-03-03,14,0
2,2022-03-01T19:00:01,2022-03-01T20:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301190001_20220301200001.mp4,2022-03-01 19:00:01,2022-03-01 20:00:01,2022-03-01,19,0
1,2022-03-01T11:00:00,2022-03-01T11:41:05,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220301110000_20220301114105.mp4,2022-03-01 11:00:00,2022-03-01 11:41:05,2022-03-01,11,0
9,2022-03-01T18:00:08,2022-03-01T19:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220301180008_20220301190008.mp4,2022-03-01 18:00:08,2022-03-01 19:00:08,2022-03-01,18,0
1,2022-03-02T19:00:00,2022-03-02T20:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220302190000_20220302200000.mp4,2022-03-02 19:00:00,2022-03-02 20:00:00,2022-03-02,19,0
10,2022-03-05T21:00:09,2022-03-05T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220305210009_20220305220000.mp4,2022-03-05 21:00:09,2022-03-05 22:00:00,2022-03-05,21,0
10,2022-03-04T10:00:09,2022-03-04T11:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220304100009_20220304110009.mp4,2022-03-04 10:00:09,2022-03-04 11:00:09,2022-03-04,10,0
1,2022-03-03T19:00:00,2022-03-03T20:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220303190000_20220303200000.mp4,2022-03-03 19:00:00,2022-03-03 20:00:00,2022-03-03,19,0
2,2022-03-02T14:00:01,2022-03-02T15:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302140001_20220302150001.mp4,2022-03-02 14:00:01,2022-03-02 15:00:01,2022-03-02,14,0
9,2022-03-05T21:00:08,2022-03-05T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220305210008_20220305220000.mp4,2022-03-05 21:00:08,2022-03-05 22:00:00,2022-03-05,21,0
1,2022-03-01T14:00:00,2022-03-01T15:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220301140000_20220301150000.mp4,2022-03-01 14:00:00,2022-03-01 15:00:00,2022-03-01,14,0
2,2022-03-03T19:00:01,2022-03-03T20:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220303190001_20220303200001.mp4,2022-03-03 19:00:01,2022-03-03 20:00:01,2022-03-03,19,0
9,2022-03-04T16:00:08,2022-03-04T17:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220304160008_20220304170008.mp4,2022-03-04 16:00:08,2022-03-04 17:00:08,2022-03-04,16,0
9,2022-03-03T18:00:08,2022-03-03T19:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220303180008_20220303190008.mp4,2022-03-03 18:00:08,2022-03-03 19:00:08,2022-03-03,18,0
1,2022-03-02T14:00:00,2022-03-02T15:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220302140000_20220302150000.mp4,2022-03-02 14:00:00,2022-03-02 15:00:00,2022-03-02,14,0
2,2022-03-01T14:00:01,2022-03-01T15:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301140001_20220301150001.mp4,2022-03-01 14:00:01,2022-03-01 15:00:01,2022-03-01,14,0
1,2022-03-03T14:00:00,2022-03-03T15:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220303140000_20220303150000.mp4,2022-03-03 14:00:00,2022-03-03 15:00:00,2022-03-03,14,0
1,2022-03-01T19:00:00,2022-03-01T20:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220301190000_20220301200000.mp4,2022-03-01 19:00:00,2022-03-01 20:00:00,2022-03-01,19,0
2,2022-03-02T19:00:01,2022-03-02T20:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302190001_20220302200001.mp4,2022-03-02 19:00:01,2022-03-02 20:00:01,2022-03-02,19,0
9,2022-03-05T16:00:08,2022-03-05T17:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220305160008_20220305170008.mp4,2022-03-05 16:00:08,2022-03-05 17:00:08,2022-03-05,16,0
9,2022-03-02T18:00:08,2022-03-02T19:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220302180008_20220302190008.mp4,2022-03-02 18:00:08,2022-03-02 19:00:08,2022-03-02,18,0
10,2022-02-28T10:00:09,2022-02-28T11:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220228100009_20220228110009.mp4,2022-02-28 10:00:09,2022-02-28 11:00:09,2022-02-28,10,0
2,2022-02-28T14:00:01,2022-02-28T15:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220228140001_20220228150001.mp4,2022-02-28 14:00:01,2022-02-28 15:00:01,2022-02-28,14,0
9,2022-03-04T18:00:08,2022-03-04T19:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220304180008_20220304190008.mp4,2022-03-04 18:00:08,2022-03-04 19:00:08,2022-03-04,18,0
9,2022-03-03T16:00:08,2022-03-03T17:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220303160008_20220303170008.mp4,2022-03-03 16:00:08,2022-03-03 17:00:08,2022-03-03,16,0
2,2022-03-04T19:00:01,2022-03-04T20:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220304190001_20220304200001.mp4,2022-03-04 19:00:01,2022-03-04 20:00:01,2022-03-04,19,0
1,2022-03-05T14:00:00,2022-03-05T15:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220305140000_20220305150000.mp4,2022-03-05 14:00:00,2022-03-05 15:00:00,2022-03-05,14,0
9,2022-03-01T21:00:08,2022-03-01T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220301210008_20220301220000.mp4,2022-03-01 21:00:08,2022-03-01 22:00:00,2022-03-01,21,0
9,2022-03-03T09:00:08,2022-03-03T09:57:38,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220303090008_20220303095738.mp4,2022-03-03 09:00:08,2022-03-03 09:57:38,2022-03-03,9,0
10,2022-03-01T21:00:09,2022-03-01T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220301210009_20220301220000.mp4,2022-03-01 21:00:09,2022-03-01 22:00:00,2022-03-01,21,0
1,2022-03-04T14:00:00,2022-03-04T15:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220304140000_20220304150000.mp4,2022-03-04 14:00:00,2022-03-04 15:00:00,2022-03-04,14,0
1,2022-02-28T19:00:00,2022-02-28T20:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220228190000_20220228200000.mp4,2022-02-28 19:00:00,2022-02-28 20:00:00,2022-02-28,19,0
9,2022-03-03T11:00:08,2022-03-03T11:41:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220303110008_20220303114108.mp4,2022-03-03 11:00:08,2022-03-03 11:41:08,2022-03-03,11,0
9,2022-03-05T18:00:08,2022-03-05T19:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220305180008_20220305190008.mp4,2022-03-05 18:00:08,2022-03-05 19:00:08,2022-03-05,18,0
9,2022-03-02T16:00:08,2022-03-02T17:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220302160008_20220302170008.mp4,2022-03-02 16:00:08,2022-03-02 17:00:08,2022-03-02,16,0
2,2022-03-05T19:00:01,2022-03-05T20:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220305190001_20220305200001.mp4,2022-03-05 19:00:01,2022-03-05 20:00:01,2022-03-05,19,0
10,2022-03-01T10:00:09,2022-03-01T11:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220301100009_20220301110009.mp4,2022-03-01 10:00:09,2022-03-01 11:00:09,2022-03-01,10,0
10,2022-03-03T11:00:09,2022-03-03T11:41:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220303110009_20220303114108.mp4,2022-03-03 11:00:09,2022-03-03 11:41:08,2022-03-03,11,0
10,2022-03-02T10:00:09,2022-03-02T11:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220302100009_20220302110009.mp4,2022-03-02 10:00:09,2022-03-02 11:00:09,2022-03-02,10,0
2,2022-03-01T11:41:07,2022-03-01T13:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301114107_20220301130001.mp4,2022-03-01 11:41:07,2022-03-01 13:00:01,2022-03-01,11,41
10,2022-03-03T21:00:09,2022-03-03T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220303210009_20220303220000.mp4,2022-03-03 21:00:09,2022-03-03 22:00:00,2022-03-03,21,0
2,2022-03-04T14:00:01,2022-03-04T15:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220304140001_20220304150001.mp4,2022-03-04 14:00:01,2022-03-04 15:00:01,2022-03-04,14,0
2,2022-02-28T19:00:01,2022-02-28T20:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220228190001_20220228200001.mp4,2022-02-28 19:00:01,2022-02-28 20:00:01,2022-02-28,19,0
9,2022-03-03T21:00:08,2022-03-03T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220303210008_20220303220000.mp4,2022-03-03 21:00:08,2022-03-03 22:00:00,2022-03-03,21,0
9,2022-02-28T18:00:08,2022-02-28T19:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220228180008_20220228190008.mp4,2022-02-28 18:00:08,2022-02-28 19:00:08,2022-02-28,18,0
1,2022-03-05T19:00:00,2022-03-05T20:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220305190000_20220305200000.mp4,2022-03-05 19:00:00,2022-03-05 20:00:00,2022-03-05,19,0
9,2022-03-01T16:00:08,2022-03-01T17:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220301160008_20220301170008.mp4,2022-03-01 16:00:08,2022-03-01 17:00:08,2022-03-01,16,0
9,2022-03-02T11:00:08,2022-03-02T11:41:06,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220302110008_20220302114106.mp4,2022-03-02 11:00:08,2022-03-02 11:41:06,2022-03-02,11,0
10,2022-03-05T11:41:11,2022-03-05T13:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220305114111_20220305130009.mp4,2022-03-05 11:41:11,2022-03-05 13:00:09,2022-03-05,11,41
10,2022-03-02T21:00:09,2022-03-02T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220302210009_20220302220000.mp4,2022-03-02 21:00:09,2022-03-02 22:00:00,2022-03-02,21,0
10,2022-02-28T21:00:09,2022-02-28T21:31:17,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220228210009_20220228213117.mp4,2022-02-28 21:00:09,2022-02-28 21:31:17,2022-02-28,21,0
10,2022-03-02T11:00:09,2022-03-02T11:41:06,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220302110009_20220302114106.mp4,2022-03-02 11:00:09,2022-03-02 11:41:06,2022-03-02,11,0
1,2022-02-28T14:00:00,2022-02-28T15:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220228140000_20220228150000.mp4,2022-02-28 14:00:00,2022-02-28 15:00:00,2022-02-28,14,0
1,2022-03-04T19:00:00,2022-03-04T20:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220304190000_20220304200000.mp4,2022-03-04 19:00:00,2022-03-04 20:00:00,2022-03-04,19,0
9,2022-03-02T21:00:08,2022-03-02T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220302210008_20220302220000.mp4,2022-03-02 21:00:08,2022-03-02 22:00:00,2022-03-02,21,0
2,2022-03-05T14:00:01,2022-03-05T15:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220305140001_20220305150001.mp4,2022-03-05 14:00:01,2022-03-05 15:00:01,2022-03-05,14,0
1,2022-03-03T10:00:00,2022-03-03T11:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220303100000_20220303110000.mp4,2022-03-03 10:00:00,2022-03-03 11:00:00,2022-03-03,10,0
2,2022-03-03T11:00:01,2022-03-03T11:41:07,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220303110001_20220303114107.mp4,2022-03-03 11:00:01,2022-03-03 11:41:07,2022-03-03,11,0
1,2022-02-28T21:31:08,2022-02-28T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220228213108_20220228220000.mp4,2022-02-28 21:31:08,2022-02-28 22:00:00,2022-02-28,21,31
9,2022-02-28T08:00:08,2022-02-28T09:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220228080008_20220228090008.mp4,2022-02-28 08:00:08,2022-02-28 09:00:08,2022-02-28,8,0
10,2022-03-04T19:00:09,2022-03-04T20:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220304190009_20220304200009.mp4,2022-03-04 19:00:09,2022-03-04 20:00:09,2022-03-04,19,0
10,2022-02-28T14:00:09,2022-02-28T15:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220228140009_20220228150009.mp4,2022-02-28 14:00:09,2022-02-28 15:00:09,2022-02-28,14,0
9,2022-03-04T09:00:08,2022-03-04T10:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220304090008_20220304100008.mp4,2022-03-04 09:00:08,2022-03-04 10:00:08,2022-03-04,9,0
9,2022-03-04T12:00:08,2022-03-04T13:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220304120008_20220304130008.mp4,2022-03-04 12:00:08,2022-03-04 13:00:08,2022-03-04,12,0
1,2022-03-01T21:00:00,2022-03-01T22:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220301210000_20220301220000.mp4,2022-03-01 21:00:00,2022-03-01 22:00:00,2022-03-01,21,0
2,2022-03-01T10:00:01,2022-03-01T11:00:01,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220301100001_20220301110001.mp4,2022-03-01 10:00:01,2022-03-01 11:00:01,2022-03-01,10,0
1,2022-03-02T10:00:00,2022-03-02T11:00:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220302100000_20220302110000.mp4,2022-03-02 10:00:00,2022-03-02 11:00:00,2022-03-02,10,0
9,2022-03-05T09:00:08,2022-03-05T10:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220305090008_20220305100008.mp4,2022-03-05 09:00:08,2022-03-05 10:00:08,2022-03-05,9,0
10,2022-03-05T19:00:09,2022-03-05T20:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220305190009_20220305200009.mp4,2022-03-05 19:00:09,2022-03-05 20:00:09,2022-03-05,19,0
10,2022-03-03T11:41:10,2022-03-03T13:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220303114110_20220303130009.mp4,2022-03-03 11:41:10,2022-03-03 13:00:09,2022-03-03,11,41
9,2022-03-04T08:00:08,2022-03-04T09:00:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220304080008_20220304090008.mp4,2022-03-04 08:00:08,2022-03-04 09:00:08,2022-03-04,8,0
10,2022-02-28T19:00:09,2022-02-28T20:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220228190009_20220228200009.mp4,2022-02-28 19:00:09,2022-02-28 20:00:09,2022-02-28,19,0
10,2022-03-04T14:00:09,2022-03-04T15:00:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220304140009_20220304150009.mp4,2022-03-04 14:00:09,2022-03-04 15:00:09,2022-03-04,14,0
